uuid,full_name,owner,description,archived,fork,pushed_at,size,stargazers_count,open_issues_count,forks_count,subscribers_count,default_branch,last_synced_at,etag,topics,latest_commit_sha,homepage,language,has_issues,has_wiki,has_pages,mirror_url,source_name,license,status,scm,pull_requests_enabled,icon_url,created_at,updated_at,dependencies_parsed_at,dependency_job_id,html_url,previous_names,tags_count,template,template_full_name,repository_url,tags_url,releases_url,manifests_url,owner_url,download_url,metadata.files.readme,metadata.files.changelog,metadata.files.contributing,metadata.files.funding,metadata.files.license,metadata.files.code_of_conduct,metadata.files.threat_model,metadata.files.audit,metadata.files.citation,metadata.files.codeowners,metadata.files.security,metadata.files.support,metadata.files.governance,metadata.files.roadmap,metadata.files.authors,commit_stats.total_commits,commit_stats.total_committers,commit_stats.mean_commits,commit_stats.dds,commit_stats.last_synced_commit,commit_stats,metadata.funding.custom,metadata.funding.github
134862740,home-assistant/ui-schema,home-assistant,A schema to define a user interface for Home Assistant.,True,False,2019-10-04T15:33:38.000Z,18,38,0,6,32,master,2023-04-08T11:41:03.614Z,,[],,,,True,,,,,apache-2.0,,git,True,https://github.com/home-assistant.png,2018-05-25T13:53:23.000Z,2023-01-28T17:01:27.000Z,2023-02-19T19:00:35.509Z,,https://github.com/home-assistant/ui-schema,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fui-schema,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fui-schema/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fui-schema/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fui-schema/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/ui-schema/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,,,,,,,,,,
197673432,home-assistant/probot-home-assistant,home-assistant,Probot to deal with PR/Issue automations for Home Assistant,True,False,2022-09-28T15:01:24.000Z,528,11,0,16,28,master,2023-04-08T11:41:03.204Z,,[],,,TypeScript,True,,,,,,,git,True,https://github.com/home-assistant.png,2019-07-19T00:16:57.000Z,2023-01-27T20:45:05.000Z,2022-07-12T17:35:01.331Z,,https://github.com/home-assistant/probot-home-assistant,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fprobot-home-assistant,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fprobot-home-assistant/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fprobot-home-assistant/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fprobot-home-assistant/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/probot-home-assistant/tar.gz/refs/heads/master,README.md,,,,,,,,,,,,,,,,,,,,,,
162438750,home-assistant/pyharmony,home-assistant,Python library for connecting to and controlling the Logitech Harmony Link,False,True,2019-01-05T02:40:49.000Z,163,3,0,7,4,master,2023-04-08T11:41:03.134Z,,[],,,Python,False,,,,iandday/pyharmony,bsd-3-clause,,git,True,https://github.com/home-assistant.png,2018-12-19T13:07:30.000Z,2022-11-12T23:36:09.000Z,2023-02-19T18:45:56.709Z,,https://github.com/home-assistant/pyharmony,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fpyharmony,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fpyharmony/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fpyharmony/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fpyharmony/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/pyharmony/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,,,,,,,,,,
59948333,home-assistant/scenegen,home-assistant,:fireworks: Generate Scenes for Home Assistant ,True,False,2019-10-16T15:53:11.000Z,37,60,0,25,11,master,2023-04-08T11:41:03.125Z,,"['home-assistant', 'home-automation', 'scene']",,,Python,True,,,,,other,,git,True,https://github.com/home-assistant.png,2016-05-29T14:50:28.000Z,2023-03-05T21:19:42.000Z,2022-10-23T12:00:24.189Z,,https://github.com/home-assistant/scenegen,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fscenegen,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fscenegen/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fscenegen/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fscenegen/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/scenegen/tar.gz/refs/heads/master,README.md,,,,LICENSE.md,CODE_OF_CONDUCT.md,,,,,,,,,,,,,,,,,
231235727,home-assistant/operating-system-blobs,home-assistant,,False,False,2020-11-05T17:27:59.000Z,78,2,0,3,3,master,2023-04-08T11:41:02.453Z,,[],,,Shell,True,,,,,,,git,True,https://github.com/home-assistant.png,2020-01-01T16:00:49.000Z,2022-11-12T23:33:24.000Z,2022-08-15T19:20:22.372Z,,https://github.com/home-assistant/operating-system-blobs,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Foperating-system-blobs,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Foperating-system-blobs/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Foperating-system-blobs/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Foperating-system-blobs/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/operating-system-blobs/tar.gz/refs/heads/master,README.md,,,,,,,,,,,,,,,,,,,,,,
72081342,home-assistant/organization,home-assistant,:briefcase: A repository for discussing the organizational matters of Home Assistant,False,False,2017-10-07T07:07:11.000Z,9,2,1,0,8,master,2023-04-08T11:41:02.372Z,,['organization'],,,,True,,,,,other,,git,True,https://github.com/home-assistant.png,2016-10-27T07:13:15.000Z,2022-11-12T23:36:29.000Z,2023-02-19T18:31:18.017Z,,https://github.com/home-assistant/organization,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Forganization,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Forganization/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Forganization/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Forganization/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/organization/tar.gz/refs/heads/master,README.md,,,,LICENSE.md,CODE_OF_CONDUCT.md,,,,,,,,,,,,,,,,,
156121244,home-assistant/open-zwave,home-assistant,a C++ library to control Z-Wave Networks via a USB Z-Wave Controller. ,True,True,2020-05-07T01:54:26.000Z,110393,17,0,34,8,hass,2023-04-08T11:41:02.295Z,,[],,http://www.openzwave.net/,C++,False,,,,OpenZWave/open-zwave,,,git,True,https://github.com/home-assistant.png,2018-11-04T20:20:41.000Z,2023-01-28T14:40:36.000Z,2023-02-19T19:01:22.479Z,,https://github.com/home-assistant/open-zwave,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fopen-zwave,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fopen-zwave/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fopen-zwave/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fopen-zwave/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/open-zwave/tar.gz/refs/heads/hass,README.md,ChangeLog,.github/CONTRIBUTING.md,,license/Apache-License-2.0.txt,,,,,,,,,,,,,,,,,,
88436357,home-assistant/libcoap,home-assistant,A CoAP (RFC 7252) implementation in C,False,True,2019-01-05T02:48:26.000Z,1035,6,0,5,4,develop,2023-04-08T11:41:02.071Z,,[],,,C,False,,,,obgm/libcoap,other,,git,True,https://github.com/home-assistant.png,2017-04-16T19:09:42.000Z,2022-11-12T23:35:48.000Z,2023-02-19T18:45:45.199Z,,https://github.com/home-assistant/libcoap,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Flibcoap,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Flibcoap/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Flibcoap/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Flibcoap/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/libcoap/tar.gz/refs/heads/develop,README,ChangeLog,,,COPYING,,,,,,,,,,,,,,,,,,
474544177,home-assistant/newsletter-ghost-theme,home-assistant,A minimal newsletter theme for Ghost,False,True,2022-07-13T21:40:10.000Z,2011,2,2,1,1,main,2023-04-08T11:41:02.035Z,,[],,https://dawn.ghost.io/,CSS,False,,,,TryGhost/Dawn,mit,,git,True,https://github.com/home-assistant.png,2022-03-27T05:30:32.000Z,2023-04-08T11:41:02.035Z,,,https://github.com/home-assistant/newsletter-ghost-theme,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fnewsletter-ghost-theme,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fnewsletter-ghost-theme/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fnewsletter-ghost-theme/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fnewsletter-ghost-theme/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/newsletter-ghost-theme/tar.gz/refs/heads/main,README.md,,,,LICENSE,,,,,,,,,,,,,,,,,,
52746107,home-assistant/micropython-home-assistant,home-assistant,:snake: Home Assistant client for MicroPython,True,False,2017-01-28T20:13:57.000Z,16,50,0,10,10,master,2023-04-08T11:41:01.861Z,,"['framework', 'home-assistant', 'micropython']",,,Python,True,,,,,other,,git,True,https://github.com/home-assistant.png,2016-02-28T21:46:46.000Z,2023-03-05T21:21:56.000Z,2022-09-13T08:31:49.382Z,,https://github.com/home-assistant/micropython-home-assistant,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fmicropython-home-assistant,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fmicropython-home-assistant/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fmicropython-home-assistant/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fmicropython-home-assistant/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/micropython-home-assistant/tar.gz/refs/heads/master,README.rst,,,,LICENSE.md,CODE_OF_CONDUCT.md,,,,,,,,,,,,,,,,,
85279463,home-assistant/issue-bot,home-assistant,This bot is responsible for commenting on GitHub issues that haven't had any activity,False,True,2017-04-30T05:47:34.000Z,42,2,0,3,5,master,2023-04-08T11:41:01.457Z,,[],,https://fastlane.tools,Ruby,False,,,,fastlane/issue-bot,mit,,git,True,https://github.com/home-assistant.png,2017-03-17T06:41:26.000Z,2022-11-12T23:36:57.000Z,2023-02-19T18:30:48.127Z,,https://github.com/home-assistant/issue-bot,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fissue-bot,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fissue-bot/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fissue-bot/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fissue-bot/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/issue-bot/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,,,,,,,,,,
50820554,home-assistant/lambda-home-assistant-github,home-assistant,:octocat: GitHub hook for the Home Assistant repository,False,False,2017-01-28T20:13:54.000Z,13,8,0,5,3,master,2023-04-08T11:41:01.334Z,,"['aws-lambda', 'github', 'helper', 'home-assistant']",,,Python,True,,,,,other,,git,True,https://github.com/home-assistant.png,2016-02-01T06:53:39.000Z,2023-03-05T21:22:08.000Z,2023-02-19T18:31:00.854Z,,https://github.com/home-assistant/lambda-home-assistant-github,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Flambda-home-assistant-github,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Flambda-home-assistant-github/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Flambda-home-assistant-github/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Flambda-home-assistant-github/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/lambda-home-assistant-github/tar.gz/refs/heads/master,README.md,,,,LICENSE.md,CODE_OF_CONDUCT.md,,,,,,,,,,,,,,,,,
81686372,home-assistant/LabelBot,home-assistant,A Lambda function that labels Home Assistant pull requests,True,False,2020-03-21T07:24:35.000Z,76,5,0,2,4,master,2023-04-08T11:41:01.269Z,,"['apache-license-2', 'aws-lambda', 'github', 'github-labels', 'labels', 'open-source']",,,JavaScript,True,,,,,other,,git,True,https://github.com/home-assistant.png,2017-02-11T22:21:47.000Z,2023-01-28T15:22:02.000Z,2023-02-19T19:01:14.898Z,,https://github.com/home-assistant/LabelBot,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2FLabelBot,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2FLabelBot/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2FLabelBot/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2FLabelBot/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/LabelBot/tar.gz/refs/heads/master,README.md,,,,LICENSE.md,CODE_OF_CONDUCT.md,,,,,,,,,,,,,,,,,
60290488,home-assistant/home-assistant-notebooks,home-assistant,:notebook: Sample Jupyter Notebooks to explore Home Assistant data,False,False,2023-01-03T14:45:23.000Z,2289,56,6,29,14,master,2023-04-08T11:41:00.941Z,,"['home-assistant', 'home-automation', 'internet-of-things', 'jupyter-notebook']",,https://data.home-assistant.io/,Jupyter Notebook,True,,,,,other,,git,True,https://github.com/home-assistant.png,2016-06-02T19:11:32.000Z,2023-03-21T20:17:04.000Z,2023-02-01T06:31:04.577Z,,https://github.com/home-assistant/home-assistant-notebooks,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fhome-assistant-notebooks,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fhome-assistant-notebooks/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fhome-assistant-notebooks/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fhome-assistant-notebooks/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/home-assistant-notebooks/tar.gz/refs/heads/master,README.md,,,,LICENSE.md,CODE_OF_CONDUCT.md,,,,,,,,,,,,,,,,,
30231221,home-assistant/home-assistant-js,home-assistant,:honeybee: JavaScript implementation of the Home Assistant API using NuclearJS,True,False,2017-01-30T07:16:46.000Z,1008,56,0,39,11,master,2023-04-08T11:41:00.787Z,,"['framework', 'home-assistant', 'home-automation', 'javascript', 'nuclearjs', 'polymer']",,https://home-assistant.io,JavaScript,True,,,,,other,,git,True,https://github.com/home-assistant.png,2015-02-03T07:44:08.000Z,2022-11-12T23:37:02.000Z,2022-09-13T02:50:47.686Z,,https://github.com/home-assistant/home-assistant-js,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fhome-assistant-js,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fhome-assistant-js/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fhome-assistant-js/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fhome-assistant-js/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/home-assistant-js/tar.gz/refs/heads/master,README.md,,,,LICENSE.md,CODE_OF_CONDUCT.md,,,,,,,,,,,,,,,,,
71527884,home-assistant/hassbot,home-assistant,HassBot is the chat assistant for the Home Assistant chatrooms on Gitter.,True,False,2019-01-05T02:55:31.000Z,19,8,0,9,5,dev,2023-04-08T11:41:00.623Z,,"['chatbot', 'gitter']",,https://home-assistant.io,CoffeeScript,True,,,,,other,,git,True,https://github.com/home-assistant.png,2016-10-21T03:52:38.000Z,2023-01-28T16:03:57.000Z,2022-07-12T18:19:19.215Z,,https://github.com/home-assistant/hassbot,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fhassbot,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fhassbot/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fhassbot/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fhassbot/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/hassbot/tar.gz/refs/heads/dev,README.md,,,,LICENSE.md,CODE_OF_CONDUCT.md,,,,,,,,,,,,,,,,,
211396800,home-assistant/github-issue-maker,home-assistant,Create GitHub issues based on a template.,False,False,2021-01-28T14:25:17.000Z,17,5,0,3,39,master,2023-04-08T11:41:00.039Z,,[],,,Python,True,,,,,,,git,True,https://github.com/home-assistant.png,2019-09-27T20:28:28.000Z,2023-04-08T11:41:00.039Z,2023-02-19T19:15:50.483Z,,https://github.com/home-assistant/github-issue-maker,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fgithub-issue-maker,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fgithub-issue-maker/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fgithub-issue-maker/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fgithub-issue-maker/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/github-issue-maker/tar.gz/refs/heads/master,README.md,,,,,,,,,,,,,,,,,,,,,,
179902163,home-assistant/gu-who,home-assistant,answering: who are all these users in my GitHub org?,False,True,2019-04-07T00:45:47.000Z,452,3,0,0,4,master,2023-04-08T11:40:59.956Z,,[],,https://gu-who.herokuapp.com/,Scala,False,,,,guardian/gu-who,apache-2.0,,git,True,https://github.com/home-assistant.png,2019-04-07T00:43:01.000Z,2022-11-12T23:35:13.000Z,2023-02-19T18:45:30.636Z,,https://github.com/home-assistant/gu-who,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fgu-who,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fgu-who/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fgu-who/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fgu-who/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/gu-who/tar.gz/refs/heads/master,README.md,,CONTRIBUTING.md,,LICENSE,,,,,,,,,,,,,,,,,,
170178069,home-assistant/feedparser,home-assistant,Parse feeds in Python,True,True,2019-02-11T18:27:07.000Z,6252,3,0,4,4,develop,2023-04-08T11:40:59.791Z,,[],,,Python,False,,,,kurtmckee/feedparser,other,,git,True,https://github.com/home-assistant.png,2019-02-11T18:17:02.000Z,2023-03-05T21:20:10.000Z,2023-02-19T18:45:48.242Z,,https://github.com/home-assistant/feedparser,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Ffeedparser,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Ffeedparser/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Ffeedparser/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Ffeedparser/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/feedparser/tar.gz/refs/heads/develop,README.rst,,,,LICENSE,,,,,,,,,,,,,,,,,,
58515842,home-assistant/fabric-home-assistant,home-assistant,:scroll: Deploy Home-Assistant easily with Fabric,True,False,2017-10-04T08:27:31.000Z,139,96,0,50,29,master,2023-04-08T11:40:59.638Z,,"['automation', 'configuration-management', 'deployment', 'fabric']",,,Shell,True,,,,,other,,git,True,https://github.com/home-assistant.png,2016-05-11T05:08:52.000Z,2023-01-28T15:22:02.000Z,2023-02-19T18:31:16.241Z,,https://github.com/home-assistant/fabric-home-assistant,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Ffabric-home-assistant,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Ffabric-home-assistant/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Ffabric-home-assistant/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Ffabric-home-assistant/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/fabric-home-assistant/tar.gz/refs/heads/master,README.md,,,,LICENSE.md,CODE_OF_CONDUCT.md,,,,,,,,,,,,,,,,,
135503603,home-assistant/custom-panel-starter-kit-react,home-assistant,A starter kit to start developing a React based custom panel,True,False,2020-03-15T10:48:23.000Z,69,33,0,14,4,master,2023-04-08T11:40:58.886Z,,[],,,JavaScript,True,,,,,apache-2.0,,git,True,https://github.com/home-assistant.png,2018-05-30T22:24:40.000Z,2023-01-28T15:26:15.000Z,2022-11-13T01:00:56.044Z,,https://github.com/home-assistant/custom-panel-starter-kit-react,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fcustom-panel-starter-kit-react,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fcustom-panel-starter-kit-react/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fcustom-panel-starter-kit-react/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fcustom-panel-starter-kit-react/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/custom-panel-starter-kit-react/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,,,,,,,,,,
179437977,home-assistant/codeowners-mention,home-assistant,A Probot app to mention user(s) listed in CODEOWNERS on newly opened issues and PRs that have associated integration labels,True,False,2019-08-08T00:22:16.000Z,101,2,0,1,4,master,2023-04-08T11:40:58.332Z,,[],,,JavaScript,True,,,,,,,git,True,https://github.com/home-assistant.png,2019-04-04T06:45:42.000Z,2023-01-27T23:27:07.000Z,2023-02-19T19:00:47.915Z,,https://github.com/home-assistant/codeowners-mention,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fcodeowners-mention,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fcodeowners-mention/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fcodeowners-mention/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fcodeowners-mention/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/codeowners-mention/tar.gz/refs/heads/master,README.md,,,,,,,,,,,,,,,,,,,,,,
333379694,home-assistant/bot,home-assistant,Help with maintenance tasks.,True,False,2022-08-29T08:25:31.000Z,200,6,0,3,4,main,2023-04-08T11:40:57.383Z,,[],,,TypeScript,True,,,,,,,git,True,https://github.com/home-assistant.png,2021-01-27T10:14:22.000Z,2023-01-27T21:51:05.000Z,2023-01-16T17:45:24.344Z,,https://github.com/home-assistant/bot,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fbot,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fbot/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fbot/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2Fbot/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/bot/tar.gz/refs/heads/main,README.md,,,,,,,,,,,,,,,,,,,,,,
178974103,home-assistant/1password-teams-open-source,home-assistant,Get a free 1Password Teams membership for your open source project,False,True,2019-04-02T01:21:22.000Z,234,4,0,2,5,master,2023-04-08T11:40:56.670Z,,[],,,,False,,,,1Password/1password-teams-open-source,,,git,True,https://github.com/home-assistant.png,2019-04-02T01:20:39.000Z,2022-11-12T23:35:25.000Z,2023-02-19T18:45:27.912Z,,https://github.com/home-assistant/1password-teams-open-source,[],,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2F1password-teams-open-source,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2F1password-teams-open-source/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2F1password-teams-open-source/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/home-assistant%2F1password-teams-open-source/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/home-assistant,https://codeload.github.com/home-assistant/1password-teams-open-source/tar.gz/refs/heads/master,README.md,,,,,,,,,,,,,,,,,,,,,,
